overall,reviewerID,asin,reviewerName,unixReviewTime
4.0,A142B32XNL4ATO,B003YJ5DKG,PackerFan,1291507200
1.0,A250AXLRBVYKB4,B003YJ5DKG,ConsumerAdvocate (dakotad555) at (gmail) dot (com),1288915200
2.0,A1JHGJINYCZ2B2,B003YJ5DKG,Mike,1288656000
5.0,AGOH8N902URMW,B003YJ5DKG,Zeb,1287619200
4.0,A34H55BJ1JRC3A,B003YJ5DKG,R,1287446400
2.0,A1HTXSEDVJBXEM,B003YJ5DKG,Larry in FL,1287360000
5.0,A14WX0UI595VVZ,B003YJ5DKG,Robert Allaben,1286496000
1.0,A2CRN0S9HLWA8E,B003YUBS0Y,Maurice S. Murphy,1308355200
3.0,A12O5SEIF162P8,B003ZRTDPS,William A. Nolan,1353369600
1.0,A3MLKJ1HHA2SX0,B003ZRTDPS,Robert Stinnett,1350432000
5.0,A3Q1J68QY1MZQ9,B003ZRTDPS,Natalie Kilpatrick,1332288000
1.0,A3SX5MZTCZRQLF,B003ZRTDPS,12XU,1329004800
2.0,A3SMR4HRFJARSC,B003ZRTDPS,ChristineMM,1327708800
2.0,A3J2N3MC99CLB3,B003ZRTDPS,ShoppingGeek,1313798400
2.0,A1A2F1ZOWOPNJB,B003ZRTDPS,Jack C,1309910400
4.0,AE0337VVP8MRM,B003ZRTDPS,Eric B. Borgman,1306368000
5.0,A2UVYN2FO7X43V,B003ZRTDPS,Margaret Bonham,1300838400
3.0,ACUYXGCMWVF7S,B003ZRTDPS,Matthieu P. Raillard,1300147200
3.0,A3OXHLG6DIBRW8,B003ZRTDPS,C. Hill,1300060800
4.0,A1ER6IYOMM8VCT,B003ZRTDPS,! MR. KNOW IT ALL  ;-b,1299715200
4.0,A2HC9549CZAKNN,B003ZRTDPS,B. McCarthy,1298851200
3.0,A3R1WFO4KIUQXZ,B003ZRTDPS,PhotoGraphics,1296086400
1.0,A1OLKLO2K6MZBK,B003ZRTDPS,BookWorm,1294790400
4.0,A1B6SIX2I161O9,B003ZRTDPS,ring0,1292025600
2.0,A27XEJX3W4FCUK,B003ZRTDPS,William C. Milo,1290902400
1.0,A16Q4MGU7L4CBW,B0041DQ7M2,Honest Opinion,1293408000
4.0,A3T8WOFS5RD2IR,B0041DTNI2,John D Hillmer,1293926400
4.0,A12S8UQEIPZJKE,B0041DTNI2,Kay,1366848000
4.0,AG90OGHDGOOVH,B0041DTNI2,David Stapleton,1354752000
5.0,A3F3B6HY9RJI04,B0041DTNI2,James Duckett,1348531200
4.0,A19JGPUJAX048H,B0041DTNI2,mayfayre,1343174400
2.0,A8WAYVOKYBLO6,B0041DTNI2,Darcy Pennell,1339632000
2.0,A2AMTEB5UZEOXE,B0041DTNI2,Kelly,1337731200
4.0,A1IBKN1GXYJ3K4,B0041DTNI2,Dave,1334793600
3.0,A17HMM1M7T9PJ1,B0041DTNI2,Timothy B. Riley,1331683200
4.0,A1HOLE9R6WPT85,B0041DTNI2,Mad Max,1330300800
4.0,A2BLFCOPSMBOZ9,B0041DTNI2,Dave Edmiston,1328054400
5.0,A1ER6IYOMM8VCT,B0041DTNI2,! MR. KNOW IT ALL  ;-b,1317168000
5.0,A3R9X003XW0LNR,B0041DTNI2,Deborah V,1316217600
3.0,A29VG90T649CSU,B0041DTNI2,Sasha Q.,1312329600
4.0,A3HRDRQ5VAFPQS,B0041DTNI2,2WheelTravlr,1311811200
3.0,A1G6M86XS35YS3,B0041DTNI2,Paige Turner,1308355200
4.0,A1C760KGFSRI6F,B0041DTNI2,Alexis B.,1308096000
3.0,A1BT6TL7UCIC5Y,B0041DTNI2,Quoad Toad,1307836800
1.0,A2SZLNSI5KOQJT,B0041DVMZE,Carrie,1366070400
1.0,AQCJWSMSURQI2,B0041DVMZE,A Customer,1358380800
3.0,A2VH0UT5EQFB6P,B0041DVMZE,loveguitar,1341273600
3.0,A1UQUDT2Q0YENM,B0041DVMZE,Michael,1337644800
2.0,A1GNYV0RA0EQSS,B0041DVMZE,Olivia,1331510400
4.0,A17WM3NTCID9DS,B0041DVMZE,Robert D. Harmon,1329264000
5.0,AMRMK86X3PKXD,B0041DVMZE,Kindle Customer,1326844800
3.0,A2J8DE8R94ZB02,B0041DVMZE,Truth Teller,1326585600
5.0,A1D1IDI5S9TN9D,B0041DVMZE,Rich,1324166400
4.0,AG1DSA0555FU3,B0041DVMZE,Aphotog,1311984000
3.0,A2HMF8ZR67BNZS,B0041DVMZE,Bill A. Belt,1311638400
4.0,ACVDL5QRCOPE1,B0041DVMZE,D. H.,1308009600
5.0,A3K93OWHKHGI9V,B0041DVMZE,Water Monkey,1306281600
3.0,AI0PLL5DQAHRG,B0041DVMZE,Ty Arthur,1304899200
3.0,A1ZOIGQHW7FPT2,B0041DVMZE,Thorvald,1300060800
4.0,ARRKEMHZJY9VB,B0041DVMZE,Herbert L. Anderson,1298073600
5.0,A2AOW20EGSCAY2,B004230D62,C. A. Boswell,1298419200
2.0,A1DSRM2P0WGQNS,B004230D62,J. Moore,1298419200
2.0,A209G57KXCBF4C,B004230D62,iReview,1297209600
5.0,A1BKJNAWJT2TG2,B004230D62,Southern Mississippi,1308096000
4.0,AVU1ILDDYW301,B004230D62,G. Hearn,1306972800
3.0,A105S56ODHGJEK,B004230D62,Peace Daddy,1305244800
4.0,A3GVJ88EHS08RZ,B004230D62,BlueBellBlue,1300320000
4.0,A379DLIAF0MFM5,B004230D62,Mr. Deeds,1300233600
3.0,A1ER6IYOMM8VCT,B004230D62,! MR. KNOW IT ALL  ;-b,1299715200
3.0,AF03NDXR2PIFX,B004230D62,B Wilson,1298505600
5.0,A2HMF8ZR67BNZS,B0042X797I,Bill A. Belt,1309305600
5.0,A1F7YU6O5RU432,B0042XZ1I2,Where the Sidewalk Ends,1302739200
5.0,A3BVN2QBNPBHCR,B0042XZ1I2,Lincoln,1300320000
5.0,A1143YEAZYMYHJ,B0042XZ1I2,RicoTX,1299974400
4.0,A2PSC7LUNIDEAH,B0042XZ1I2,Dmitry Kristal,1299715200
5.0,A397CWU6DM3O5G,B0042XZ1I2,a customer,1314662400
5.0,AIBRTGBN07D6A,B0042XZ1I2,Trive,1308873600
4.0,A3HJHV83O2U8BL,B0042XZ1I2,Robert A. Grossman,1307577600
5.0,A1WXG10FJ353K0,B0042XZ1I2,M,1305676800
4.0,A1IBKN1GXYJ3K4,B0042XZ1I2,Dave,1303948800
1.0,A3UV7L5ND3EH8T,B0042XZ1I2,Janet Boyer,1303776000
5.0,A2PLGB52VCSYHG,B0042XZ1I2,Mrs. Night Owl,1303344000
5.0,A64LEAZ2QF8L2,B0043EV5E4,James P.,1430956800
1.0,A2JA59SICVG83V,B0043EV5E4,Mr. Big,1421452800
4.0,A1CQWBGC6YQM3K,B0043EV5E4,Amazon Customer,1363910400
5.0,A11SWG9T60IQH8,B0043EV5E4,Turtles all the Way Down,1362182400
2.0,A3P8ZDHC7XSKSE,B0043EV5E4,Ravenskya,1351296000
4.0,A1E5WXNTI7EO2A,B0043EV5E4,Sarah B.,1334102400
2.0,A2K3D4H7FEM2GG,B0043EV5E4,V S,1332547200
4.0,A17USEQCX31NS2,B0043EV5E4,LexOrandi,1332374400
5.0,A3RYNN072KP42R,B0043EV5E4,Sis. in Christ Jesus,1327708800
5.0,A2DA2NJZ2RIYAB,B0043EV5E4,Melissa B.,1327536000
4.0,AL1XV4L25FZ2S,B0043EV5E4,GameMaker,1325721600
5.0,A9P4Q7KX35RS2,B0043EV5E4,L Jones,1314662400
1.0,AWRUIJDJ798B8,B0043EV5E4,doris day,1311897600
5.0,A1N695LY7KI9IU,B0043EV5E4,Goose the Moose,1294790400
5.0,A33LBTRTH6XOLE,B0043EV5EE,Daniel Allen,1393632000
5.0,A2VUK95FT3AT2,B0043EV5EE,John,1302048000
5.0,A1T18O5P9JZTP,B0043EV5EE,carolina.country,1292457600
5.0,A64LEAZ2QF8L2,B0043EV5DU,James P.,1430956800
5.0,A2CKYSO9LSYBRJ,B0043EV5DU,Joan,1428537600
1.0,A2JA59SICVG83V,B0043EV5DU,Mr. Big,1421452800
3.0,A2THQCHKR89E16,B0043EV5DU,D. Bryan,1356480000
5.0,A2XYGPVYQGYUV6,B0043EV5DU,M. Kauffman,1317254400
1.0,AWRUIJDJ798B8,B0043EV5DU,doris day,1311897600
5.0,AX1EFGUXGMSQG,B0043EV5DU,Roger W. Brown Jr.,1296432000
5.0,AKYDGCKCY7H9F,B0043EV5DU,GearJunky,1294444800
3.0,A25UZ7MA72SMKM,B0043QNSOC,Brent Butler,1320883200
5.0,AQMUXDDCLJSSV,B0043SK9QU,J. Peplinski,1290384000
2.0,A3BAE79NXFDXGV,B0043SK9QU,Captain Couth,1289865600
5.0,A3QNQQKJTL76H0,B0043SK9QU,BBP,1289606400
5.0,AMBFK6N4JS5Z2,B0043SK9QU,V. Hutson,1288915200
5.0,A34VRVI4CSI5RQ,B0043SK9QU,Matt Morgan,1288483200
5.0,AHUGIW3I35770,B0043SK9QU,jrlopez,1416009600
5.0,A1S5G0CL6NZHM8,B0043SK9QU,James M,1397347200
5.0,A2T7GZ74MZI0MN,B0043SK9QU,J. Worth,1368144000
4.0,A3EXW4HNYX7HF5,B0043SK9QU,Atomic Tofu,1331769600
5.0,A22F3BWM7RAHDA,B0043SK9QU,P. B. Sharp,1331510400
5.0,A3K9K53Y7E1OTM,B0043SK9QU,PersonReviewing,1331424000
5.0,A2S3ZLA5CZU4Q7,B0043SK9QU,C. L. Messina,1330387200
3.0,A1SJN10JTU3BON,B0043SK9QU,Backbutton,1324771200
4.0,A2PNBEVAMV28R8,B0043SK9QU,Dealzguy,1315699200
3.0,A25LMKW5SLQYDV,B0043SK9QU,MT Pockets,1315180800
5.0,A2MZXLN9TLP1R4,B0043SK9QU,GLBT,1308614400
5.0,A1A2F1ZOWOPNJB,B0043SK9QU,Jack C,1303948800
4.0,A6VPK7X53QNAQ,B0043SK9QU,Zen,1300320000
4.0,AG8E2F0G98ZTB,B0043SK9QU,Fritosgirl,1297382400
5.0,A3SMR4HRFJARSC,B0043SK9QU,ChristineMM,1296086400
5.0,A10Y058K7B96C6,B0043SK9QU,midnight122,1295308800
5.0,A3EPJSPH03AS29,B0043SK9QU,pebbles,1293580800
5.0,A1DSRM2P0WGQNS,B0043SK9QU,J. Moore,1293408000
5.0,A1LKOIZXPQ9VG0,B0043SK9QU,Elisa 20,1293062400
4.0,A1M85S3L9ROA17,B0043SK9QU,C. Jong,1292889600
4.0,A39Q9G7J70A056,B0043SK9QU,Anna,1292371200
5.0,A3AZRMT8XFM820,B0043T8K8I,Port,1356912000
5.0,A3VFDA2PSKDCLZ,B0043T8K8I,Jitu,1356307200
2.0,A3VUACLKNSMU2,B0043T8K8I,Eric,1303430400
2.0,A3NK2N8A2DMDZ0,B0043T8K8I,Guy Bloomfield,1300060800
1.0,AO2EURP2Y4JZM,B0043T8K8I,Karl,1300060800
4.0,A2Y75KG99A1QKV,B0043T8K8I,Scott Bourquin - Author,1297209600
1.0,A22NKFOH9RATRC,B0043T4IQ6,M. Larimore,1294272000
4.0,A1DPOEBIUY9IVI,B0043T4IQ6,Vishwa,1449014400
5.0,A1EFZ2YYFQVSST,B0043T4IQ6,Victoria,1437177600
5.0,A1PMW3A3WBYS23,B0043T4IQ6,JOE IULIUCCI,1434067200
5.0,A3APIP5GYBAW6Q,B0043T4IQ6,Bentwatertrail,1433808000
4.0,APFOCDQF9YXJT,B0043T4IQ6,Larry E. Hayes,1407715200
4.0,A26DYR5GK6HRK7,B0043T4IQ6,"Tim-Alma,CO",1376006400
4.0,A3A57GX8FJ4QNQ,B0043T4IQ6,MrBios,1361577600
5.0,A3UY1P48GDB2TQ,B0043T4IQ6,John Cook,1359849600
4.0,AWY9QLVRZ5PKR,B0043T4IQ6,William S. Cherry,1330128000
5.0,AY711KUG8ZRFN,B0043T4IQ6,R. F.,1315699200
1.0,A2FXTCG8F3OSWM,B0043T4IQ6,T. Jennings,1302393600
5.0,AU6OXYY60LJWQ,B0043T4IQ6,g miller,1297555200
5.0,A1XLRX7NPGRAN1,B0043T4IQ6,George M. Toms,1296172800
5.0,A2F2Y0BJS7V49Y,B0043TACAC,Jeanne,1420848000
5.0,AJVX3V9JBOEBY,B0043TACAC,richard e french jr,1392249600
5.0,A2Y4HC5Q84GVYP,B0043TACAC,Ben,1301443200
4.0,A11ED8O95W2103,B0043TACAC,lighten_up_already2,1300406400
5.0,AWCZ9GY5SQLY1,B0043T4IAW,Jflipo,1296864000
2.0,A1ABOAZ99VXIJO,B0043T4IAW,Bill Murphy,1299196800
5.0,A18ZBK4KF9JAHT,B00440D8PG,Thomas P. Clark,1411084800
5.0,A1VQ8QE8NT2YM7,B00440D8PG,Laurie J Minichiello,1355616000
1.0,A2HIY3RMCFY2IR,B00440D8PG,R Rose,1303171200
1.0,A1MRTZO4JT5P4H,B00440D8PG,PHOTOMAN225,1302825600
4.0,A225KOTGHS3BRA,B00440D8PG,Patrick,1301616000
5.0,A3Q02FJXJMYG08,B00440D8PG,Russ,1297296000
1.0,A2WUYJJ7NPQ5H4,B00440D8PG,Richard S.,1295395200
3.0,A39YZX0UZMI67K,B00440D8P6,George P Labra,1366588800
5.0,A33XMCG1UFDSY2,B00440D8QK,Nat Fruci,1293580800
4.0,A1878EQX3ON1VO,B00440D8P6,Ed  R,1299283200
3.0,A248L1HS61ELQ9,B00440D8QK,miles,1299888000
4.0,A2VHNK9KG4FN9F,B00440D8P6,J.R.,1296259200
5.0,A1Q4MNIUESQTBM,B00440D8QK,John Schultz,1299369600
5.0,AWAK01AFK34BG,B00440D8OW,rek,1434412800
4.0,A2T7E1LODAEK9G,B00440D8OW,Jim F,1430352000
5.0,A26M2R0EYFM3GL,B00440D8OW,Laynne S. Gensler,1406332800
4.0,A38H1KC0SO5TYU,B00440D8OW,Derald G.,1405036800
5.0,AW6SBDCJ280MG,B00440D8OW,Abbasgirl,1387756800
5.0,A2YXWW0G7S8RZP,B00440D8OW,Aileen Cruz,1359590400
5.0,A3AZRMT8XFM820,B00440D8OW,Port,1356912000
5.0,A1EH9FFEI9RG17,B00440D8OW,Steve,1331856000
4.0,ABOYCZON8UEGJ,B00440D8OW,Jay H. Colborn,1329868800
4.0,A10G3LHNAK4GEH,B00440D8OW,Greg J,1303603200
5.0,A1BL7D7OGIVB6B,B00440D8OW,j d midyette,1303171200
5.0,A2AHCEM2JKKUX8,B00440D8OW,Theresa M. Bender,1302825600
5.0,A1W476YCP7DZ2S,B00440D8OW,BillH,1299024000
5.0,A1SLXB9BNDHO4V,B00440D8OW,Caroline Fisher,1297641600
1.0,A37P0E2D6WKEJR,B00440D8OW,nvr2amzd,1295740800
5.0,A164QRX9T0P8A0,B0044DE8KM,D. Potter,1294617600
5.0,A3RLYQVZVE8HKQ,B0044DE8KM,Jim Lewis,1291248000
3.0,A1EH2S92FHWZRP,B0044DE8KM,Just a guy,1318377600
5.0,A31RULW0KNYJ5H,B0044DE8KC,LA,1289865600
4.0,A225G2TFM76GYX,B0044DE8KC,J. White,1289865600
5.0,A20DDH4NT6Q1E8,B0044DE8KC,Koala1356,1289779200
4.0,A39G26LKBXB83D,B0044DE8KC,RBMunkin,1288742400
4.0,A1PL7QILVQV3IF,B0044DE8KC,LordOfTendons,1288656000
5.0,A3REK3OFONWB1Q,B0044DE8KC,Paul M. Provencher,1288137600
5.0,A2JNI9V0X3YHK,B0044DE8KC,Man in the Middle,1288051200
4.0,A2SZLNSI5KOQJT,B0044DE8KC,Carrie,1304726400
4.0,A1143YEAZYMYHJ,B0044DE8KC,RicoTX,1299974400
4.0,A1C760KGFSRI6F,B0044DE8KC,Alexis B.,1298937600
5.0,A14JBDSWKPKTZA,B0044DE8KC,Bob Feeser,1297814400
5.0,A164QRX9T0P8A0,B0044DE8KC,D. Potter,1294617600
3.0,A3NOBH42C7UI5M,B0044DE8KC,Kepela,1291593600
5.0,A2R1HUYHXV7H18,B0044DE8KC,Bugs,1291593600
5.0,A3RLYQVZVE8HKQ,B0044DE8KC,Jim Lewis,1291248000
5.0,A12ENBT314RFXR,B0044DE8KC,Patricia Ferdig,1290038400
1.0,A2QRXQPHDMFCQV,B00454INQ0,SanjeevP,1292025600
1.0,ACFU580W95902,B00454INQ0,jelarv,1301184000
4.0,A2BMZRO0H7TFCS,B00454INQ0,Ed,1296950400
2.0,A11KZ906QD08C5,B0045OVQP0,Bill McLean,1293753600
5.0,A1ZBYJ4ET9FZNC,B0045OVQP0,Razi Uddin Hyder,1457913600
2.0,A3W4D8XOGLWUN5,B0045OVQP0,Michael Kerner,1448409600
5.0,A3K8V27VD5CI3A,B0045OVQP0,Rich,1424649600
4.0,A2R0MYROYFQIXY,B0045OVQP0,Donna,1360281600
4.0,A3M7R4PD0FEPUB,B0045OVQOQ,T. K. Paul,1297555200
4.0,A2R1HUYHXV7H18,B0045OVQOQ,Bugs,1296950400
3.0,A2T7GZ74MZI0MN,B0045OVQOQ,J. Worth,1368057600
4.0,A35IX2GE0VC0JP,B0045OVQOQ,FirePepper Red,1348099200
3.0,A16QODENBJVUI1,B0045OVQOQ,Robert Moore,1331856000
3.0,A4H4KYSM2KQ85,B0045OVQOQ,Amazon Customer,1329264000
4.0,ACVDL5QRCOPE1,B0045OVQOQ,D. H.,1316822400
3.0,A3R1WFO4KIUQXZ,B0045OVQOQ,PhotoGraphics,1314144000
3.0,A3LH77PBDFEO3F,B0045OVQOQ,G. E. Williams,1313193600
4.0,A3G7BEJJCPD6DS,B0045OVQOQ,Clevelander83,1302998400
5.0,A17F4K4S2TVSQH,B0045OVQOQ,J. Renzas,1302652800
3.0,A2BFIYZYNK54QX,B0045OVQOQ,The Blue Thunder Bomb,1301961600
4.0,A1ER6IYOMM8VCT,B0045OVQOQ,! MR. KNOW IT ALL  ;-b,1301875200
4.0,A1JJM6COMQOO4Y,B0045OVQOQ,Jeff N,1300924800
3.0,A15T9G38F589KM,B0045OVQOQ,knitting ninja,1300579200
4.0,A29VG90T649CSU,B0045OVQOQ,Sasha Q.,1300147200
3.0,A3CG93783LP0FO,B0045OVQOQ,Yarii (cat mom),1299369600
3.0,A17A1KTVI3DG6U,B0045OVQOQ,Nathan A. Edwards,1298505600
4.0,A19JGPUJAX048H,B0045OVQOQ,mayfayre,1297814400
4.0,A3BAOIC7JMCY6R,B0046ED0LW,Blorg Lirgemschlip,1293667200
3.0,ANAYSRE3LX8GZ,B0046ED0LW,Micheal Hunt,1287619200
3.0,A3KCKECEO3E2AN,B0046ED0LW,K. Dubose,1316649600
5.0,A1522TN5FVJL0Y,B0046ED0LW,R. Geissman,1316044800
5.0,A2XU6J41ZQOJ2V,B0046ED0LW,Gary S,1311206400
5.0,AELK0E5DK7LIZ,B0046ED0LW,Reuben Gathright,1305244800
4.0,A2BB4DGBRVGKWW,B0046ED0LW,A Customer,1303344000
2.0,A1ER6IYOMM8VCT,B0046ED0LW,! MR. KNOW IT ALL  ;-b,1301875200
5.0,AFYPYQAFA31JU,B0046ED0LW,Sam M. Tannenbaum,1300233600
4.0,AI0PLL5DQAHRG,B0046ED0LW,Ty Arthur,1297814400
5.0,A1Z16630QMH8Q6,B0046ED0LW,Vista Bill Raley,1296345600
1.0,A26X7W5UM5QFT4,B0046ED0LW,Grits,1296086400
4.0,ADEZOPMPKK146,B0046ED0LW,Amazon Customer,1295481600
2.0,ADLVFFE4VBT8,B0046ED0LW,Cthulhu,1294617600
2.0,A2LF16F0KX9L7P,B0046ED0LW,John Keitz,1294185600
4.0,A1PI8VBCXXSGC7,B0046ED0N0,Lynn,1298851200
5.0,A2HC9549CZAKNN,B0046ED0N0,B. McCarthy,1298851200
3.0,A3KCKECEO3E2AN,B0046ED0N0,K. Dubose,1316649600
4.0,A1522TN5FVJL0Y,B0046ED0N0,R. Geissman,1316044800
5.0,A12O5SEIF162P8,B0046ED0N0,William A. Nolan,1314230400
5.0,A2AVMEB8PQOTTE,B0046ED0N0,Robert Riggs,1314230400
5.0,A26R7LLAFTPC3U,B0046ED0N0,William Hardin,1308182400
4.0,A19GSC3QMK694Q,B0046ED0N0,COLORADO HERMIT,1306800000
5.0,A13PT03EWR07XM,B0046ED0N0,En P. Junction,1303344000
5.0,A3JRW716H3AX14,B0046ED0N0,Scott Lloyd,1303344000
2.0,A11SWG9T60IQH8,B0046ED0N0,Turtles all the Way Down,1302566400
2.0,A1ER6IYOMM8VCT,B0046ED0N0,! MR. KNOW IT ALL  ;-b,1301875200
3.0,AC6HYEG9JT441,B0046ED0N0,avgvstvs,1301011200
3.0,A1KKE6VX8VPWZK,B0046ED0N0,Joe Marino,1300320000
4.0,ADYLNYB4OVVY3,B0046ZLW1G,MrJBond,1382227200
4.0,A6UYTL8RF5HF0,B0047B0U1C,Swede,1369353600
5.0,A1LQ4V9JGG3GA5,B0047B0U1C,Joel E,1340755200
5.0,AF3X7J0XC391L,B0047B0U1C,Stratiotes Doxha Theon,1319500800
5.0,ABOYCZON8UEGJ,B0047UEVAY,Jay H. Colborn,1326585600
5.0,A20YVM44ZB2K00,B0047UEVAY,Janis O&#039;Donnell,1428710400
4.0,AYDFG3Z05EUZ8,B0047UEVAY,Robert,1363392000
4.0,A3AWRXCTWQAHRK,B0047UEVAY,DANAL,1340409600
5.0,A2WWIOEOMGFVCA,B0047UKEJQ,San Antonio Sam,1294790400
5.0,A1KL3E00I21GXW,B0047UKEJQ,B. Chau,1351123200
3.0,A38AAPXSJN4C5G,B0047UKEJQ,Edward J. Barton,1337558400
5.0,A31DN6H8LGI1LK,B0047UKEJQ,Jimmy D,1302048000
1.0,A1BBCMZRDT7MCJ,B0047UKEJQ,Walk_the_walk,1301875200
5.0,A1EOBV79Y86DW6,B0047UKEJQ,Mora,1299024000
3.0,A1YT81NAO8B8L5,B004804PEA,horseskipper,1397260800
2.0,ANV0PTSZ5N3DF,B004804PEA,Old Amazon Customer,1369699200
5.0,A33PPYJ9GUNS0Z,B004804PEA,jim pickens,1352332800
4.0,ADLVFFE4VBT8,B00486U36I,Cthulhu,1291161600
3.0,A1S02F1YEVO4FI,B00487TWB4,Gawaine Caldwater Ross,1357171200
3.0,A7EJERNB7IK3Z,B0048B08NG,CQ DX,1290297600
2.0,A2KB65SOJ51T4C,B0048B08NG,David A. Bielby,1298764800
5.0,A29UXE5B1U2163,B0049QNX32,pattywett,1299974400
1.0,AE88D7OM7YU99,B004A7Y0W8,T Anderson,1300838400
4.0,A10ZFE6YE0UHW8,B004A7Y0UK,C. MacPhail,1291766400
5.0,A1ACAC8KN9FAKD,B004A7Y0UK,StillReadsBooks,1441324800
5.0,A2CLGI60Z6O295,B004A7Y0UK,SRC,1437782400
5.0,AWAK01AFK34BG,B004A7Y0UK,rek,1434412800
5.0,A1UHV0T152J92N,B004A7Y0UK,M. Pray,1421625600
5.0,A1REMEHU05QCWM,B004A7Y0UK,Elmer B. Fuddled,1418256000
5.0,A20Z9Y3POX1H28,B004A7Y0UK,midwesterner,1416528000
5.0,AI05XY84DRC36,B004A7Y0UK,Best Designer,1414454400
2.0,AYONJH10A13M9,B004A7Y0UK,Terrance Moses,1398643200
1.0,A1BBCMZRDT7MCJ,B004A7Y0UK,Walk_the_walk,1301875200
5.0,A2N8P4Y65DJNTT,B004A7Y0UK,J2018G,1300838400
3.0,A2N4BJQJIWPB3O,B004A7Y0UK,buttercup,1299369600
4.0,A16K26BEGNCXXQ,B004A7Y0UK,Sundown AL,1298937600
5.0,A1P3VXTAZSHUIP,B004A7Y0UK,Spenn,1298246400
5.0,A225KOTGHS3BRA,B004AIZC8S,Patrick,1304294400
5.0,A22XKZH39639H5,B004CRNACW,Chuck,1364169600
4.0,A2NRBOWFEO19S8,B004D5EB4O,Amazon Customer,1410652800
4.0,A12YN0X0CRN1AV,B004D5EB4O,Dora,1385164800
5.0,A1BIG4FLH7HJUI,B004D5EB4O,John H. Parton,1345507200
5.0,A1PQ22M5QHY4QP,B004D5EB4O,cev,1338336000
4.0,A374KGFYENBQX4,B004DGJOZO,DrewNY001,1295654400
5.0,A3HQKIJ6ZFQB87,B004DJDJ3O,Cypherdude,1336089600
5.0,A3KSB4WXWVLWVZ,B004DPKCO2,Auldtimer,1321228800
4.0,AW42V7SDGU8LR,B004DTLWZ6,Greg J.,1412640000
5.0,A3KLDEKXJZNT13,B004DTLWZ6,Verified Amazon Customer,1405555200
4.0,A12C7XYE27B7KK,B004DTLWZ6,Newbie,1401753600
4.0,A16RI68PS6T5CA,B004DTLWZ6,Gadget Geek,1361318400
4.0,A1B80MVU7ZODF9,B004DTLWZ6,A,1355702400
4.0,A2PNBEVAMV28R8,B004DTLWZ6,Dealzguy,1354924800
2.0,A3KCKECEO3E2AN,B004DTLWZ6,K. Dubose,1351123200
4.0,AD1ZOPB0BBEHB,B004DTLWZ6,Suz,1340841600
5.0,A131WEOLG7Z4GB,B004DTLWZ6,Brian Reid,1336435200
5.0,AW7ZOPB601PRX,B004DTLWZ6,Dawon,1334102400
5.0,A3TRFOWC4CE8TX,B004DTLWZ6,G. Tomer,1330041600
3.0,A3SN30JBRXYS8E,B004DTLWZ6,B. A. Zimmerman,1325548800
4.0,A2K3D4H7FEM2GG,B004DTLWZ6,V S,1323993600
5.0,A27J46WPFY7ADM,B004DTLWZ6,Gordie,1322092800
4.0,A1TR1R2QKWRSRA,B004DTLWZ6,D. Chou,1321747200
5.0,A2XRIU3SOYZ0ZC,B004DTLWZ6,Bob Whitley,1319328000
4.0,A2ZJMLZ1IA2YA9,B004DTLWZ6,Rachel B,1317168000
5.0,A1L39B3I6KC7M2,B004DTLWZ6,burritobrother,1317168000
4.0,A30UP2KKD5IQEP,B004DTLWZ6,Soar,1314576000
4.0,A2BVNVJOFXGZUB,B004DTLWZ6,J. Howard,1314489600
4.0,AG90OGHDGOOVH,B004DTLWZ6,David Stapleton,1313020800
4.0,A39OM050G38BRN,B004DTLWZ6,Sandy,1311206400
4.0,AWPN47SSWK1JV,B004DTLWZ6,Karen Nordhus,1311206400
5.0,ATZJNEXX7LWD3,B004DTLWZ6,RG,1311033600
5.0,AP9SD9G4TSQ0B,B004DTLWZ6,malwarehunter,1309910400
4.0,A1UQUDT2Q0YENM,B004DTLWZ6,Michael,1308355200
5.0,AGOH8N902URMW,B004DTLWZ6,Zeb,1308096000
5.0,A1IBKN1GXYJ3K4,B004DTLWZ6,Dave,1306281600
3.0,A3NHUQ33CFH3VM,B004DTLWZ6,Greeny,1305504000
4.0,A1VFX417XDNWIU,B004DTLWZ6,Canis Majoris,1302912000
5.0,A36PFPY4O3E1DV,B004DTLWZ6,C. Fernandes,1302652800
5.0,A1ER6IYOMM8VCT,B004DTLWZ6,! MR. KNOW IT ALL  ;-b,1301875200
5.0,A19RGDJPNZ7NZ,B004DTLWZ6,MW,1301616000
5.0,A2U0LXK29W2U6,B004E564PW,GmaH in SC,1518739200
3.0,AQJTO7LONGZX6,B004E564PW,Steve,1504915200
3.0,A2RV0QPLE6085G,B004E564PW,Don,1480723200
5.0,A2O4UC0SXV8OYH,B004E564PW,Robert N. Casey,1463356800
5.0,A1QYJMCXABN45D,B004E564PW,Russell E. Marooney,1448841600
4.0,A1TYYT15KT9TDQ,B004E564PW,Robert S.D.,1439856000
2.0,A1614GAKGZ29J3,B004E564PW,RoyRetreat,1425340800
4.0,A1Z2IWNP7IHKCC,B004E564PW,David L. Goepfert,1407628800
4.0,AW1X443NMSTE9,B004E564PW,Michael O&#039;Sullivan,1404518400
5.0,A2NMMSLFGW84K9,B004E564PW,A. Moore,1401753600
5.0,A2XPNDOHJBJW5K,B004E564PW,Frank M,1390608000
5.0,A1F0ITW7KPUKQI,B004E564PW,R. M. Mayhew,1386633600
4.0,A1FGEAEGWVYJ2I,B004E564PW,Debra,1380585600
